??id,kc0,kc1,kc2,kc3,kc4,kc5,kc6,kc7,kc8,kc9,kc10,kc11,kc12,kc13,kc14,kc15,kc16,kc17,kc18,kc19,kc20,kc21,kc22,kc23,kc24,kc25,kc26,kc27,kc28,kc29,kc30,kc31,kc32,kc33,kc34,kc35,kc36,kc37,kc38,kc39,kc40,kc41,kc42,kc43,kc44,kc45,kc46,kc47,kc48,kc49,kc50,kc51,kc52,kc53,kc54,kc55,kc56
uid513,0.000000,0.821720,0.644645,0.392352,0.876119,0.949660,0.458341,0.762360,0.318323,0.947694,0.235276,0.158391,0.000000,0.800000,0.142110,0.380597,0.924724,0.331260,0.637771,0.091354,0.552786,0.000000,0.000000,0.000000,0.944599,0.000000,0.174363,0.630764,0.712174,0.190031,0.623621,0.018978,0.249788,0.108598,0.305136,0.205403,0.478705,0.608918,0.000000,0.825103,0.000000,0.415196,0.784069,0.468621,0.220482,0.000000,0.526327,0.368615,0.000000,0.885259,0.037595,0.000000,0.055859,0.073777,0.861027,0.796131,0.000000
uid514,0.125515,0.926153,0.018978,0.670862,0.637771,0.677108,0.305136,0.953374,0.706606,0.811172,0.235276,0.834873,0.000000,0.000000,0.957633,0.478705,0.818271,0.447863,0.458341,0.552786,0.821720,0.000000,0.000000,0.488598,0.403884,0.000000,0.037595,0.291694,0.000000,0.498303,0.277992,0.264025,0.569599,0.073777,0.142110,0.108598,0.392352,0.468621,0.000000,0.526327,0.318323,0.535317,0.174363,0.158391,0.055859,0.912255,0.220482,0.205403,0.331260,0.000000,0.753077,0.000000,0.507824,0.866252,0.000000,0.544135,0.000000
uid515,0.380597,0.876119,0.000000,0.249788,0.821720,0.000000,0.318323,0.841081,0.174363,0.000000,0.728252,0.343951,0.000000,0.847055,0.683236,0.264025,0.000000,0.142110,0.762360,0.125515,0.415196,0.000000,0.000000,0.000000,0.000000,0.000000,0.305136,0.577767,0.811172,0.091354,0.526327,0.018978,0.356401,0.277992,0.073777,0.651389,0.447863,0.498303,0.000000,0.000000,0.000000,0.220482,0.861027,0.331260,0.722995,0.630764,0.392352,0.205403,0.000000,0.878470,0.291694,0.037595,0.677108,0.437182,0.000000,0.849958,0.000000
uid516,0.000000,0.000000,0.000000,0.403884,0.766870,0.858339,0.368615,0.037595,0.577767,0.000000,0.291694,0.249788,0.000000,0.478705,0.000000,0.277992,0.000000,0.205403,0.552786,0.000000,0.683236,0.885259,0.018978,0.593641,0.426295,0.000000,0.883039,0.055859,0.000000,0.637771,0.695145,0.125515,0.190031,0.108598,0.305136,0.235276,0.000000,0.717636,0.458341,0.091354,0.331260,0.775634,0.392352,0.544135,0.517164,0.601353,0.142110,0.415196,0.468621,0.000000,0.000000,0.000000,0.158391,0.264025,0.000000,0.318323,0.880777
uid517,0.158391,0.000000,0.037595,0.331260,0.343951,0.000000,0.478705,0.526327,0.517164,0.000000,0.488598,0.392352,0.000000,0.437182,0.000000,0.651389,0.000000,0.277992,0.468621,0.000000,0.738468,0.885259,0.608918,0.722995,0.664495,0.000000,0.055859,0.544135,0.000000,0.728252,0.788167,0.235276,0.220482,0.000000,0.125515,0.142110,0.000000,0.838006,0.535317,0.593641,0.677108,0.818271,0.073777,0.108598,0.205403,0.762360,0.174363,0.091354,0.380597,0.000000,0.000000,0.000000,0.249788,0.264025,0.000000,0.630764,0.868790
uid518,0.392352,0.601353,0.814755,0.885259,0.055859,0.903433,0.158391,0.468621,0.018978,0.861027,0.235276,0.893724,0.000000,0.447863,0.779892,0.825103,0.403884,0.249788,0.577767,0.488598,0.792187,0.000000,0.000000,0.000000,0.343951,0.000000,0.733409,0.091354,0.000000,0.498303,0.125515,0.073777,0.356401,0.037595,0.277992,0.608918,0.000000,0.220482,0.921784,0.380597,0.000000,0.561273,0.788167,0.807519,0.855598,0.000000,0.437182,0.927554,0.658005,0.000000,0.305136,0.000000,0.458341,0.000000,0.775634,0.623621,0.000000
uid519,0.841081,0.000000,0.000000,0.190031,0.458341,0.743431,0.018978,0.415196,0.277992,0.000000,0.108598,0.779892,0.000000,0.498303,0.000000,0.091354,0.000000,0.664495,0.264025,0.784069,0.305136,0.658005,0.000000,0.838006,0.205403,0.000000,0.637771,0.356401,0.000000,0.828422,0.392352,0.343951,0.000000,0.037595,0.125515,0.507824,0.000000,0.526327,0.748300,0.683236,0.055859,0.478705,0.158391,0.368615,0.318323,0.249788,0.174363,0.142110,0.569599,0.000000,0.000000,0.821720,0.753077,0.807519,0.000000,0.073777,0.608918
uid520,0.855598,0.458341,0.644645,0.318323,0.507824,0.000000,0.158391,0.018978,0.142110,0.775634,0.037595,0.677108,0.277992,0.091354,0.000000,0.000000,0.811172,0.000000,0.000000,0.000000,0.368615,0.000000,0.000000,0.000000,0.305136,0.000000,0.291694,0.235276,0.000000,0.670862,0.356401,0.174363,0.392352,0.264025,0.055859,0.601353,0.000000,0.880777,0.108598,0.852805,0.000000,0.343951,0.561273,0.220482,0.073777,0.000000,0.700930,0.380597,0.205403,0.478705,0.861027,0.000000,0.190031,0.000000,0.788167,0.717636,0.000000
uid521,0.748300,0.891668,0.952472,0.468621,0.415196,0.478705,0.343951,0.318323,0.305136,0.670862,0.174363,0.142110,0.000000,0.249788,0.861027,0.593641,0.683236,0.018978,0.331260,0.880777,0.695145,0.000000,0.000000,0.000000,0.392352,0.000000,0.700930,0.356401,0.000000,0.866252,0.889573,0.000000,0.091354,0.544135,0.235276,0.158391,0.762360,0.577767,0.291694,0.658005,0.403884,0.535317,0.498303,0.368615,0.220482,0.825103,0.108598,0.458341,0.264025,0.893724,0.000000,0.000000,0.073777,0.125515,0.000000,0.637771,0.000000
uid522,0.158391,0.174363,0.000000,0.277992,0.616340,0.000000,0.018978,0.380597,0.670862,0.000000,0.630764,0.000000,0.220482,0.368615,0.000000,0.517164,0.415196,0.055859,0.125515,0.000000,0.331260,0.000000,0.000000,0.000000,0.249788,0.000000,0.235276,0.142110,0.000000,0.000000,0.305136,0.488598,0.318323,0.190031,0.264025,0.458341,0.426295,0.000000,0.000000,0.108598,0.000000,0.037595,0.664495,0.091354,0.561273,0.000000,0.000000,0.073777,0.000000,0.577767,0.000000,0.000000,0.689247,0.000000,0.000000,0.000000,0.000000
uid523,0.623621,0.000000,0.601353,0.447863,0.738468,0.108598,0.277992,0.847055,0.000000,0.000000,0.249788,0.073777,0.000000,0.788167,0.091354,0.779892,0.585780,0.356401,0.458341,0.468621,0.000000,0.142110,0.855598,0.517164,0.000000,0.000000,0.561273,0.018978,0.000000,0.415196,0.205403,0.190031,0.569599,0.037595,0.677108,0.478705,0.000000,0.796131,0.000000,0.535317,0.305136,0.498303,0.644645,0.000000,0.174363,0.000000,0.637771,0.291694,0.235276,0.000000,0.343951,0.000000,0.125515,0.392352,0.000000,0.000000,0.000000
uid524,0.235276,0.125515,0.073777,0.220482,0.091354,0.000000,0.174363,0.834873,0.264025,0.000000,0.838006,0.623621,0.000000,0.291694,0.644645,0.927554,0.577767,0.664495,0.403884,0.757763,0.831678,0.658005,0.037595,0.488598,0.935422,0.000000,0.526327,0.601353,0.000000,0.569599,0.478705,0.437182,0.190031,0.356401,0.771294,0.108598,0.000000,0.368615,0.821720,0.426295,0.924724,0.055859,0.775634,0.158391,0.277992,0.937849,0.689247,0.018978,0.876119,0.000000,0.852805,0.818271,0.630764,0.706606,0.000000,0.918728,0.000000
uid525,0.055859,0.000000,0.000000,0.658005,0.158391,0.569599,0.717636,0.544135,0.526327,0.000000,0.142110,0.803796,0.000000,0.331260,0.000000,0.585780,0.000000,0.277992,0.305136,0.775634,0.356401,0.108598,0.000000,0.630764,0.318323,0.000000,0.125515,0.249788,0.000000,0.644645,0.637771,0.174363,0.343951,0.380597,0.018978,0.695145,0.000000,0.706606,0.535317,0.291694,0.220482,0.468621,0.000000,0.037595,0.478705,0.403884,0.091354,0.073777,0.392352,0.000000,0.000000,0.811172,0.415196,0.788167,0.000000,0.000000,0.205403
uid526,0.018978,0.000000,0.478705,0.235276,0.561273,0.000000,0.458341,0.291694,0.158391,0.000000,0.426295,0.000000,0.000000,0.664495,0.677108,0.091354,0.000000,0.000000,0.174363,0.689247,0.220482,0.000000,0.000000,0.108598,0.000000,0.000000,0.000000,0.190031,0.000000,0.000000,0.264025,0.277992,0.343951,0.037595,0.000000,0.356401,0.000000,0.305136,0.000000,0.000000,0.000000,0.535317,0.517164,0.142110,0.249788,0.055859,0.000000,0.331260,0.000000,0.000000,0.000000,0.507824,0.073777,0.000000,0.000000,0.000000,0.000000
uid527,0.825103,0.000000,0.507824,0.158391,0.738468,0.437182,0.517164,0.828422,0.000000,0.000000,0.000000,0.415196,0.000000,0.700930,0.447863,0.000000,0.343951,0.623621,0.091354,0.108598,0.498303,0.000000,0.831678,0.220482,0.000000,0.000000,0.291694,0.368615,0.000000,0.018978,0.190031,0.264025,0.331260,0.403884,0.125515,0.205403,0.000000,0.728252,0.000000,0.277992,0.000000,0.249788,0.569599,0.380597,0.644645,0.000000,0.796131,0.356401,0.000000,0.000000,0.055859,0.073777,0.426295,0.683236,0.000000,0.000000,0.000000
uid528,0.585780,0.000000,0.910557,0.091354,0.220482,0.966975,0.205403,0.368615,0.403884,0.733409,0.905265,0.392352,0.784069,0.277992,0.852805,0.343951,0.743431,0.738468,0.917156,0.000000,0.552786,0.000000,0.000000,0.000000,0.796131,0.000000,0.683236,0.788167,0.932899,0.526327,0.814755,0.073777,0.507824,0.264025,0.664495,0.108598,0.637771,0.055859,0.000000,0.728252,0.962234,0.249788,0.037595,0.125515,0.158391,0.000000,0.593641,0.142110,0.000000,0.000000,0.885259,0.488598,0.866252,0.437182,0.000000,0.018978,0.000000
uid529,0.814755,0.000000,0.000000,0.630764,0.526327,0.305136,0.517164,0.683236,0.771294,0.000000,0.677108,0.277992,0.000000,0.478705,0.318323,0.863665,0.174363,0.356401,0.658005,0.535317,0.695145,0.331260,0.818271,0.055859,0.876119,0.000000,0.125515,0.235276,0.000000,0.158391,0.018978,0.108598,0.190031,0.249788,0.569599,0.000000,0.000000,0.544135,0.670862,0.091354,0.855598,0.037595,0.585780,0.220482,0.637771,0.910557,0.415196,0.205403,0.757763,0.000000,0.717636,0.651389,0.291694,0.437182,0.000000,0.852805,0.000000
uid530,0.000000,0.000000,0.000000,0.368615,0.142110,0.000000,0.205403,0.343951,0.447863,0.000000,0.000000,0.000000,0.000000,0.125515,0.000000,0.331260,0.000000,0.073777,0.190031,0.000000,0.000000,0.000000,0.000000,0.000000,0.277992,0.000000,0.037595,0.158391,0.000000,0.000000,0.000000,0.318323,0.091354,0.291694,0.000000,0.380597,0.000000,0.356401,0.000000,0.249788,0.000000,0.264025,0.174363,0.018978,0.437182,0.000000,0.000000,0.055859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.108598
uid531,0.478705,0.677108,0.000000,0.415196,0.205403,0.585780,0.291694,0.403884,0.000000,0.000000,0.507824,0.000000,0.000000,0.174363,0.000000,0.380597,0.706606,0.018978,0.108598,0.000000,0.722995,0.037595,0.000000,0.000000,0.220482,0.000000,0.158391,0.073777,0.000000,0.637771,0.000000,0.392352,0.190031,0.356401,0.601353,0.277992,0.000000,0.318323,0.569599,0.125515,0.535317,0.249788,0.142110,0.055859,0.712174,0.000000,0.000000,0.091354,0.608918,0.717636,0.000000,0.447863,0.593641,0.000000,0.000000,0.000000,0.000000
uid532,0.305136,0.000000,0.000000,0.392352,0.577767,0.158391,0.507824,0.174363,0.264025,0.000000,0.073777,0.658005,0.000000,0.380597,0.000000,0.458341,0.000000,0.771294,0.000000,0.738468,0.689247,0.000000,0.000000,0.000000,0.437182,0.000000,0.343951,0.055859,0.000000,0.000000,0.753077,0.037595,0.108598,0.544135,0.190031,0.277992,0.331260,0.616340,0.142110,0.623621,0.000000,0.018978,0.000000,0.498303,0.601353,0.000000,0.561273,0.000000,0.220482,0.000000,0.000000,0.569599,0.205403,0.630764,0.000000,0.000000,0.000000
uid533,0.458341,0.000000,0.000000,0.055859,0.073777,0.807519,0.577767,0.468621,0.561273,0.000000,0.498303,0.380597,0.000000,0.517164,0.000000,0.664495,0.000000,0.091354,0.205403,0.264025,0.000000,0.743431,0.447863,0.000000,0.689247,0.000000,0.717636,0.142110,0.000000,0.190031,0.000000,0.220482,0.037595,0.018978,0.507824,0.392352,0.000000,0.000000,0.535317,0.437182,0.637771,0.775634,0.651389,0.593641,0.108598,0.000000,0.356401,0.670862,0.000000,0.000000,0.158391,0.000000,0.291694,0.235276,0.000000,0.623621,0.700930
uid534,0.158391,0.771294,0.947694,0.561273,0.380597,0.973250,0.205403,0.934172,0.277992,0.863665,0.125515,0.803796,0.000000,0.717636,0.944599,0.569599,0.000000,0.318323,0.895741,0.507824,0.831678,0.000000,0.000000,0.000000,0.091354,0.000000,0.544135,0.249788,0.000000,0.517164,0.291694,0.343951,0.055859,0.305136,0.108598,0.644645,0.677108,0.037595,0.968216,0.190031,0.000000,0.585780,0.779892,0.601353,0.000000,0.403884,0.018978,0.498303,0.000000,0.920271,0.174363,0.000000,0.954259,0.844096,0.941321,0.858339,0.000000
uid535,0.757763,0.000000,0.000000,0.651389,0.561273,0.305136,0.526327,0.695145,0.807519,0.000000,0.670862,0.264025,0.000000,0.507824,0.318323,0.868790,0.205403,0.356401,0.683236,0.544135,0.700930,0.331260,0.766870,0.018978,0.883039,0.000000,0.125515,0.235276,0.000000,0.142110,0.000000,0.073777,0.174363,0.277992,0.577767,0.055859,0.000000,0.552786,0.689247,0.108598,0.861027,0.091354,0.601353,0.220482,0.644645,0.885259,0.437182,0.190031,0.796131,0.000000,0.733409,0.664495,0.291694,0.426295,0.000000,0.858339,0.000000
uid536,0.403884,0.415196,0.866252,0.190031,0.488598,0.055859,0.305136,0.108598,0.677108,0.000000,0.037595,0.733409,0.800000,0.517164,0.000000,0.158391,0.447863,0.343951,0.368615,0.728252,0.828422,0.544135,0.000000,0.000000,0.593641,0.000000,0.458341,0.437182,0.000000,0.318323,0.821720,0.220482,0.000000,0.637771,0.073777,0.249788,0.000000,0.205403,0.018978,0.392352,0.000000,0.331260,0.552786,0.291694,0.277992,0.000000,0.658005,0.264025,0.142110,0.000000,0.000000,0.664495,0.091354,0.700930,0.000000,0.000000,0.468621
uid537,0.517164,0.000000,0.873723,0.018978,0.403884,0.468621,0.585780,0.630764,0.800000,0.849958,0.552786,0.887436,0.000000,0.644645,0.125515,0.000000,0.488598,0.000000,0.689247,0.142110,0.000000,0.000000,0.000000,0.000000,0.380597,0.000000,0.000000,0.426295,0.000000,0.593641,0.695145,0.205403,0.305136,0.291694,0.368615,0.343951,0.000000,0.091354,0.000000,0.220482,0.392352,0.174363,0.073777,0.000000,0.318323,0.000000,0.498303,0.447863,0.775634,0.000000,0.535317,0.000000,0.190031,0.000000,0.738468,0.264025,0.000000
uid538,0.380597,0.000000,0.000000,0.318323,0.125515,0.000000,0.073777,0.743431,0.458341,0.000000,0.356401,0.000000,0.677108,0.037595,0.000000,0.630764,0.000000,0.000000,0.000000,0.091354,0.717636,0.000000,0.000000,0.000000,0.616340,0.000000,0.658005,0.426295,0.000000,0.000000,0.712174,0.018978,0.174363,0.264025,0.205403,0.142110,0.000000,0.158391,0.000000,0.517164,0.000000,0.108598,0.000000,0.343951,0.478705,0.000000,0.368615,0.561273,0.277992,0.000000,0.000000,0.403884,0.055859,0.498303,0.000000,0.585780,0.000000
uid539,0.593641,0.000000,0.277992,0.488598,0.000000,0.000000,0.264025,0.000000,0.683236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.190031,0.437182,0.498303,0.535317,0.249788,0.380597,0.000000,0.037595,0.000000,0.000000,0.142110,0.447863,0.000000,0.158391,0.000000,0.073777,0.174363,0.392352,0.608918,0.018978,0.000000,0.000000,0.000000,0.108598,0.000000,0.091354,0.356401,0.601353,0.468621,0.000000,0.637771,0.205403,0.000000,0.000000,0.426295,0.000000,0.000000,0.526327,0.000000,0.000000,0.000000
uid540,0.220482,0.000000,0.000000,0.526327,0.277992,0.000000,0.158391,0.000000,0.291694,0.000000,0.142110,0.000000,0.000000,0.517164,0.000000,0.569599,0.000000,0.000000,0.000000,0.000000,0.018978,0.616340,0.000000,0.000000,0.535317,0.000000,0.468621,0.190031,0.000000,0.073777,0.000000,0.368615,0.561273,0.235276,0.091354,0.055859,0.488598,0.343951,0.000000,0.392352,0.670862,0.037595,0.000000,0.125515,0.331260,0.000000,0.249788,0.000000,0.000000,0.000000,0.108598,0.264025,0.000000,0.356401,0.000000,0.677108,0.000000
uid541,0.331260,0.000000,0.478705,0.792187,0.695145,0.616340,0.447863,0.392352,0.343951,0.883039,0.818271,0.601353,0.000000,0.644645,0.623621,0.037595,0.291694,0.091354,0.000000,0.683236,0.356401,0.552786,0.000000,0.142110,0.847055,0.000000,0.055859,0.569599,0.000000,0.264025,0.125515,0.000000,0.277992,0.368615,0.712174,0.174363,0.844096,0.689247,0.000000,0.220482,0.920271,0.190031,0.507824,0.018978,0.915553,0.000000,0.946682,0.305136,0.936647,0.873723,0.788167,0.000000,0.608918,0.908827,0.000000,0.885259,0.000000
uid542,0.544135,0.000000,0.488598,0.158391,0.478705,0.000000,0.277992,0.722995,0.142110,0.000000,0.318323,0.000000,0.000000,0.000000,0.000000,0.356401,0.000000,0.220482,0.651389,0.125515,0.073777,0.000000,0.000000,0.608918,0.055859,0.000000,0.526327,0.664495,0.000000,0.616340,0.712174,0.700930,0.018978,0.108598,0.249788,0.498303,0.000000,0.037595,0.000000,0.000000,0.331260,0.000000,0.000000,0.561273,0.535317,0.637771,0.190031,0.174363,0.458341,0.000000,0.091354,0.000000,0.623621,0.000000,0.000000,0.305136,0.000000
uid543,0.108598,0.000000,0.000000,0.331260,0.695145,0.792187,0.478705,0.305136,0.220482,0.000000,0.766870,0.601353,0.507824,0.458341,0.000000,0.073777,0.000000,0.000000,0.158391,0.585780,0.174363,0.000000,0.000000,0.142110,0.517164,0.000000,0.468621,0.264025,0.000000,0.125515,0.291694,0.235276,0.488598,0.055859,0.437182,0.318323,0.000000,0.343951,0.753077,0.863665,0.771294,0.526327,0.683236,0.000000,0.037595,0.018978,0.841081,0.277992,0.807519,0.000000,0.000000,0.651389,0.091354,0.616340,0.000000,0.000000,0.000000
uid544,0.249788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.158391,0.000000,0.000000,0.190031,0.000000,0.437182,0.000000,0.000000,0.000000,0.000000,0.000000,0.392352,0.055859,0.000000,0.000000,0.000000,0.000000,0.000000,0.073777,0.000000,0.000000,0.000000,0.000000,0.037595,0.205403,0.235276,0.368615,0.000000,0.318323,0.380597,0.000000,0.000000,0.000000,0.018978,0.000000,0.000000,0.000000,0.000000,0.220482,0.000000,0.000000,0.000000,0.000000,0.000000,0.142110,0.174363,0.000000,0.426295,0.000000
uid545,0.488598,0.891668,0.426295,0.356401,0.174363,0.807519,0.158391,0.695145,0.689247,0.000000,0.637771,0.616340,0.000000,0.091354,0.000000,0.000000,0.893724,0.055859,0.368615,0.190031,0.000000,0.018978,0.000000,0.000000,0.866252,0.000000,0.458341,0.000000,0.000000,0.343951,0.000000,0.073777,0.108598,0.318323,0.235276,0.220482,0.000000,0.205403,0.677108,0.863665,0.788167,0.125515,0.277992,0.498303,0.331260,0.000000,0.544135,0.526327,0.670862,0.000000,0.305136,0.000000,0.142110,0.403884,0.000000,0.000000,0.834873
uid546,0.552786,0.577767,0.000000,0.190031,0.291694,0.000000,0.018978,0.415196,0.608918,0.000000,0.108598,0.623621,0.000000,0.331260,0.000000,0.125515,0.593641,0.507824,0.544135,0.616340,0.000000,0.000000,0.000000,0.000000,0.205403,0.000000,0.601353,0.561273,0.000000,0.498303,0.000000,0.235276,0.000000,0.037595,0.091354,0.368615,0.000000,0.356401,0.000000,0.535317,0.073777,0.305136,0.158391,0.526327,0.585780,0.000000,0.142110,0.174363,0.426295,0.000000,0.000000,0.677108,0.000000,0.664495,0.000000,0.055859,0.000000
uid547,0.055859,0.915553,0.142110,0.788167,0.343951,0.792187,0.108598,0.000000,0.825103,0.205403,0.000000,0.415196,0.000000,0.190031,0.561273,0.277992,0.291694,0.356401,0.478705,0.517164,0.305136,0.000000,0.000000,0.000000,0.757763,0.000000,0.264025,0.037595,0.585780,0.695145,0.458341,0.018978,0.091354,0.235276,0.368615,0.073777,0.844096,0.403884,0.000000,0.318323,0.762360,0.796131,0.921784,0.249788,0.689247,0.000000,0.897720,0.784069,0.000000,0.000000,0.637771,0.158391,0.623621,0.658005,0.000000,0.380597,0.000000
uid548,0.526327,0.000000,0.792187,0.249788,0.174363,0.235276,0.670862,0.000000,0.478705,0.000000,0.517164,0.000000,0.000000,0.569599,0.331260,0.616340,0.000000,0.000000,0.000000,0.343951,0.000000,0.000000,0.000000,0.000000,0.125515,0.000000,0.535317,0.190031,0.000000,0.000000,0.000000,0.415196,0.000000,0.018978,0.108598,0.073777,0.561273,0.318323,0.000000,0.426295,0.142110,0.392352,0.356401,0.291694,0.055859,0.000000,0.695145,0.220482,0.000000,0.000000,0.000000,0.700930,0.403884,0.738468,0.000000,0.458341,0.000000
uid549,0.577767,0.593641,0.561273,0.544135,0.190031,0.498303,0.318323,0.426295,0.601353,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.277992,0.000000,0.368615,0.264025,0.356401,0.055859,0.000000,0.478705,0.000000,0.000000,0.000000,0.000000,0.158391,0.000000,0.037595,0.291694,0.091354,0.108598,0.220482,0.392352,0.142110,0.000000,0.623621,0.000000,0.343951,0.000000,0.018978,0.331260,0.073777,0.000000,0.000000,0.125515,0.468621,0.000000,0.174363,0.000000,0.000000,0.305136,0.000000,0.000000,0.458341,0.000000
uid550,0.249788,0.771294,0.561273,0.478705,0.368615,0.091354,0.356401,0.488598,0.018978,0.000000,0.498303,0.000000,0.000000,0.415196,0.000000,0.468621,0.000000,0.000000,0.000000,0.108598,0.000000,0.125515,0.000000,0.000000,0.000000,0.000000,0.000000,0.205403,0.733409,0.792187,0.000000,0.291694,0.235276,0.403884,0.073777,0.437182,0.000000,0.318323,0.644645,0.190031,0.601353,0.392352,0.037595,0.142110,0.000000,0.000000,0.000000,0.174363,0.689247,0.000000,0.000000,0.577767,0.664495,0.000000,0.000000,0.158391,0.264025
uid551,0.844096,0.000000,0.000000,0.190031,0.447863,0.748300,0.037595,0.415196,0.291694,0.000000,0.091354,0.784069,0.000000,0.498303,0.000000,0.125515,0.000000,0.677108,0.264025,0.779892,0.331260,0.658005,0.000000,0.838006,0.205403,0.000000,0.637771,0.318323,0.000000,0.825103,0.403884,0.343951,0.018978,0.000000,0.108598,0.526327,0.000000,0.517164,0.738468,0.689247,0.073777,0.478705,0.142110,0.368615,0.305136,0.235276,0.174363,0.158391,0.577767,0.000000,0.000000,0.814755,0.753077,0.807519,0.000000,0.055859,0.608918
uid552,0.517164,0.468621,0.000000,0.700930,0.437182,0.907063,0.577767,0.000000,0.623621,0.000000,0.828422,0.861027,0.000000,0.277992,0.073777,0.670862,0.368615,0.658005,0.037595,0.728252,0.174363,0.000000,0.000000,0.000000,0.220482,0.091354,0.142110,0.125515,0.000000,0.722995,0.000000,0.291694,0.000000,0.593641,0.108598,0.535317,0.235276,0.392352,0.943527,0.630764,0.891668,0.403884,0.908827,0.677108,0.873723,0.000000,0.190031,0.712174,0.569599,0.000000,0.264025,0.000000,0.018978,0.055859,0.000000,0.447863,0.000000
